first_name,last_name,birthday,gender,state,bioguide_id,opensecrets_id,party,image,title,url,address,phone,contact_form,twitter,facebook,facebook_id
Mark,Udall,7/18/1950,M,CO,U000038,N00008051,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NM2tEMDlmWjg2ems,sen,http://www.markudall.senate.gov,730 Hart Senate Office Building Washington DC 20510,202-224-5941,http://www.markudall.senate.gov/?p=contact,MarkUdall,markudall,17204170252
Tom,Udall,5/18/1948,M,NM,U000039,N00006561,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRjQ0NU1Ccm1zVWc,sen,http://www.tomudall.senate.gov,110 Hart Senate Office Building Washington DC 20510,202-224-6621,http://www.tomudall.senate.gov/?p=contact,SenatorTomUdall,senatortomudall,106433512869
Nydia,Velázquez,3/28/1953,F,NY,V000081,N00001102,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NLUNfelo3alUyblk,rep,http://www.house.gov/velazquez,2302 Rayburn HOB; Washington DC 20515-3207,202-225-2361,http://velazquez.house.gov/IMA/issue_subscribe.shtml,NydiaVelazquez,8037068318,8037068318
Peter,Visclosky,8/13/1949,M,IN,V000108,N00003813,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcHNiLTlrSm1HNnc,rep,http://visclosky.house.gov,2256 Rayburn HOB; Washington DC 20515-1401,202-225-2461,http://www.house.gov/writerep,RepVisclosky,repvisclosky,118723661514709
David,Vitter,5/3/1961,M,LA,V000127,N00009659,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTGJncVZ2X0haLTQ,sen,http://www.vitter.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-4623,http://www.vitter.senate.gov/contact,no twitter,no facebook,no facebook
Chris,Van Hollen,1/10/1959,M,MD,V000128,N00013820,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRUcxX2xyRFdtR1E,rep,http://vanhollen.house.gov,1707 Longworth HOB; Washington DC 20515-2008,202-225-5341,http://vanhollen.house.gov/contact/,ChrisVanHollen,chrisvanhollen,109304033877
David,Valadao,4/14/1977,M,CA,V000129,N00033367,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdU9jWFJBdEdpcm8,rep,http://valadao.house.gov,1004 Longworth HOB; Washington DC 20515-0521,202-225-4695,http://valadao.house.gov/contact,RepDavidValadao,CongressmanDavidValadao,105596689621089
Juan,Vargas,3/7/1961,M,CA,V000130,N00007021,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NV3VvODdQTjZRUms,rep,http://vargas.house.gov,1605 Longworth HOB; Washington DC 20515-0551,202-225-8045,http://vargas.house.gov/contact/email-me,RepJuanVargas,RepJuanVargas,176942192453747
Marc,Veasey,1/3/1971,M,TX,V000131,N00033839,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTllyamJDbGU4azg,rep,http://veasey.house.gov,414 Cannon HOB; Washington DC 20515-4333,202-225-9897,http://veasey.house.gov/contact/email-me,RepVeasey,CongressmanMarcVeasey,394849110600016
Filemon,Vela,2/13/1963,M,TX,V000132,N00034349,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVVRCLXcyZnBYN0k,rep,http://vela.house.gov,437 Cannon HOB; Washington DC 20515-4334,202-225-9901,http://vela.house.gov/contact/email-me,RepFilemonVela,USCongressmanFilemonVela,510462622331477
Maxine,Waters,8/15/1938,F,CA,W000187,N00006690,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NQVVMMFJFZW9wcXc,rep,http://waters.house.gov,2221 Rayburn HOB; Washington DC 20515-0543,202-225-2201,https://waters.house.gov/contact/contactform.htm,MaxineWaters,MaxineWaters,117483585008
Henry,Waxman,9/12/1939,M,CA,W000215,N00001861,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSDkzNVBUdjdyNU0,rep,http://waxman.house.gov,2204 Rayburn HOB; Washington DC 20515-0533,202-225-3976,http://www.henrywaxman.house.gov/contact-me/email-me,WaxmanClimate,Rep.HenryWaxman,129514917081997
Ed,Whitfield,5/25/1943,M,KY,W000413,N00003467,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NUHJpNGVZTU9Vc2c,rep,http://whitfield.house.gov,2184 Rayburn HOB; Washington DC 20515-1701,202-225-3115,https://whitfield.house.gov/contact-ed/email-ed,RepEdWhitfield,RepEdWhitfield,91115765425
Roger,Wicker,7/5/1951,M,MS,W000437,N00003280,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbTlOeDE0TlNfUGM,sen,http://www.wicker.senate.gov,555 Dirksen Senate Office Building Washington DC 20510,202-224-6253,http://www.wicker.senate.gov/public/index.cfm/contact,SenatorWicker,SenatorWicker,no facebook
Frank,Wolf,1/30/1939,M,VA,W000672,N00002073,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NUm1meklOLVI5dkE,rep,http://wolf.house.gov,233 Cannon HOB; Washington DC 20515-4610,202-225-5136,http://wolf.house.gov/contact-me2/,RepWOLFPress,RepFrankWolf,335759964938
Ron,Wyden,5/3/1949,M,OR,W000779,N00007724,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeE5kT0oyeHF4TlU,sen,http://www.wyden.senate.gov,221 Dirksen Senate Office Building Washington DC 20510,202-224-5244,http://www.wyden.senate.gov/contact/,RonWyden,no facebook,no facebook
Greg,Walden,1/10/1957,M,OR,W000791,N00007690,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVG1neWlqWG9HOHM,rep,http://walden.house.gov,2182 Rayburn HOB; Washington DC 20515-3702,202-225-6730,http://walden.house.gov/contact-greg/,RepGregWalden,repgregwalden,313301365382225
Joe,Wilson,7/31/1947,M,SC,W000795,N00024809,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NemV0VV9LUEJPd3M,rep,http://joewilson.house.gov,2229 Rayburn HOB; Washington DC 20515-4002,202-225-2452,https://joewilson.house.gov/forms/writeyourrep/default.aspx,no twitter,JoeWilson,70150469414
Lynn,Westmoreland,4/2/1950,M,GA,W000796,N00026163,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcnhldHFvRmo1c1k,rep,http://westmoreland.house.gov,2433 Rayburn HOB; Washington DC 20515-1003,202-225-5901,http://www.house.gov/writerep,RepWestmoreland,71389451419,71389451419
Debbie,Wasserman Schultz,9/27/1966,F,FL,W000797,N00026106,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVnZCVUFJZzNMVFE,rep,http://wassermanschultz.house.gov,118 Cannon HOB; Washington DC 20515-0923,202-225-7931,http://wassermanschultz.house.gov/contact/email-me.shtml,RepDWStweets,RepDWS,88904724121
Tim,Walberg,4/12/1951,M,MI,W000798,N00026368,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NQUNwN2Vodm5wSEk,rep,http://walberg.house.gov,2436 Rayburn HOB; Washington DC 20515-2207,202-225-6276,https://walberg.house.gov/contact/contactform.htm,RepWalberg,RepWalberg,187654104587692
Timothy,Walz,4/6/1964,M,MN,W000799,N00027467,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVk1FTEJGcG5wYmc,rep,http://walz.house.gov,1034 Longworth HOB; Washington DC 20515-2301,202-225-2472,https://forms.house.gov/walz/webforms/zip_auth.shtm,RepTimWalz,no facebook,no facebook
Peter,Welch,5/2/1947,M,VT,W000800,N00000515,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NUjIzSWtVaGNPT00,rep,http://www.welch.house.gov,2303 Rayburn HOB; Washington DC 20515-4500,202-225-4115,http://www.house.gov/formwelch/issue_subscribe.htm,PeterWelch,PeterWelch,72680720883
Sheldon,Whitehouse,10/20/1955,M,RI,W000802,N00027533,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZG1scUhzUzNqMzg,sen,http://www.whitehouse.senate.gov,530 Hart Senate Office Building Washington DC 20510,202-224-2921,http://www.whitehouse.senate.gov/contact/,SenWhitehouse,SenatorWhitehouse,194172833926853
Robert,Wittman,2/3/1959,M,VA,W000804,N00029459,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRnFyMFNGR0NNVEk,rep,http://www.wittman.house.gov,2454 Rayburn HOB; Washington DC 20515-4601,202-225-4261,https://forms.house.gov/wittman/IMA/webforms/issue_subscribe.htm,RobWittman,RepRobWittman,38932542633
Mark,Warner,12/15/1954,M,VA,W000805,N00002097,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRFF4SEVLT3cwd1k,sen,http://www.warner.senate.gov,475 Russell Senate Office Building Washington DC 20510,202-224-2023,http://www.warner.senate.gov/public/index.cfm?p=Contact,MarkWarner,MarkRWarner,7935122852
Daniel,Webster,4/27/1949,M,FL,W000806,N00026335,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NV1lfV0ZpcC1vRW8,rep,http://webster.house.gov,1039 Longworth HOB; Washington DC 20515-0910,202-225-2176,http://webster.house.gov/contact,RepWebster,RepWebster,188572961157305
Frederica,Wilson,11/5/1942,F,FL,W000808,N00030650,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdEg2eVNQczBvSEU,rep,http://wilson.house.gov,208 Cannon HOB; Washington DC 20515-0924,202-225-4506,http://wilson.house.gov/contact/,RepWilson,RepWilson,162327487151626
Steve,Womack,2/18/1957,M,AR,W000809,N00031857,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeVBzY1FwbmNoRnc,rep,http://womack.house.gov,1119 Longworth HOB; Washington DC 20515-0403,202-225-4301,http://womack.house.gov/contact/,Rep_SteveWomack,RepSteveWomack,135898413136490
Rob,Woodall,2/11/1970,M,GA,W000810,N00032416,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRzhaVzh6NTRFQ00,rep,http://woodall.house.gov,1725 Longworth HOB; Washington DC 20515-1007,202-225-4272,http://woodall.house.gov/contact-me/email-me,no twitter,RepRobWoodall,172573036140374
Ann,Wagner,9/13/1962,F,MO,W000812,N00033106,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NYnVDWVdRRnRDZjg,rep,http://wagner.house.gov,435 Cannon HOB; Washington DC 20515-2502,202-225-1621,http://wagner.house.gov/contact/email-me,RepAnnWagner,RepAnnWagner,215485388588143
Jackie,Walorski,8/17/1963,F,IN,W000813,N00031226,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbERKYmcycUQ5amM,rep,http://walorski.house.gov,419 Cannon HOB; Washington DC 20515-1402,202-225-3915,http://walorski.house.gov/contact/email-me,RepWalorski,RepJackieWalorski,466876036704525
Randy,Weber,7/2/1953,M,TX,W000814,N00033539,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZTRBcERfOFNLMHM,rep,http://weber.house.gov,510 Cannon HOB; Washington DC 20515-4314,202-225-2831,http://weber.house.gov/contact/email-me,TXRandy14,TXRandy14,128891177274584
Brad,Wenstrup,6/17/1958,M,OH,W000815,N00033310,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NUjR2Ql9SRnJiMWc,rep,http://wenstrup.house.gov,1223 Longworth HOB; Washington DC 20515-3502,202-225-3164,http://wenstrup.house.gov/contact/,RepBradWenstrup,RepBradWenstrup,124462944390458
Roger,Williams,9/13/1949,M,TX,W000816,N00030602,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NalllakZiSjcxUnc,rep,http://williams.house.gov,1122 Longworth HOB; Washington DC 20515-4325,202-225-9896,http://williams.house.gov/contact/email-me,RepRWilliams,RepRogerWilliams,322383274535068
Elizabeth,Warren,6/22/1949,F,MA,W000817,N00033492,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NS1FqYWxTX2p1RW8,sen,http://www.warren.senate.gov,317 Hart Senate Office Building Washington DC 20510,202-224-4543,http://www.warren.senate.gov/?p=email_senator,SenWarren,senatorelizabethwarren,131559043673264
John,Walsh,11/3/1960,M,MT,W000818,N00035686,Democrat,no img,sen,http://www.walsh.senate.gov,2 Russell Courtyard Washington DC 20510,202-224-2651,http://www.walsh.senate.gov/contact.cfm,SenWalshOffice,SenatorJohnWalsh,582461281840409
Don,Young,6/9/1933,M,AK,Y000033,N00007999,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdmJKdUhQZGR5Mmc,rep,http://donyoung.house.gov,2314 Rayburn HOB; Washington DC 20515-0200,202-225-5765,http://donyoung.house.gov/Contact/,RepDonYoung,RepDonYoung,7476269851
John,Yarmuth,11/4/1947,M,KY,Y000062,N00028073,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NXzlxc3J0SjRyVEE,rep,http://yarmuth.house.gov,403 Cannon HOB; Washington DC 20515-1703,202-225-5401,"http://yarmuth.house.gov/?sectionid=68&amp;sectiontree=6,29,68",RepJohnYarmuth,214258646163,214258646163
Kevin,Yoder,1/8/1976,M,KS,Y000063,N00031502,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NYkRtTktTaGtTcGs,rep,http://yoder.house.gov,215 Cannon HOB; Washington DC 20515-1603,202-225-2865,http://yoder.house.gov/email-me/,RepKevinYoder,CongressmanKevinYoder,154026694650252
Todd,Young,8/24/1972,M,IN,Y000064,N00030670,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWVhjOElpTkNXc28,rep,http://toddyoung.house.gov,1007 Longworth HOB; Washington DC 20515-1409,202-225-5315,http://toddyoung.house.gov/contact-us/,RepToddYoung,RepToddYoung,186203844738421
Ted,Yoho,4/13/1955,M,FL,Y000065,N00033220,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NQkk0dDdheGFaT2M,rep,http://yoho.house.gov,511 Cannon HOB; Washington DC 20515-0903,202-225-5744,http://yoho.house.gov/contact/email-me,RepTedYoho,CongressmanTedYoho,563532937006022
